LSB,MSB,PC,Name
001,000,001,Piano 1
001,000,002,Piano 2
001,000,003,Piano 3
001,000,004,Honky-tonk
001,000,005,E.Piano 1
001,000,006,E.Piano 2
001,000,007,Harpsichord
001,000,008,Clav.
001,000,009,Celesta
001,000,010,Glockenspl
001,000,011,Music Box
001,000,012,Vibraphone
001,000,013,Marimba
001,000,014,Xylophone
001,000,015,Tubularbell
001,000,016,Santur
001,000,017,Organ 1
001,000,018,Organ 2
001,000,019,Organ 3
001,000,020,Church Org1
001,000,021,Reed Organ
001,000,022,Accordion F
001,000,023,Harmonica
001,000,024,Bandoneon
001,000,025,Nylon Gt.
001,000,026,Steel Gt.
001,000,027,Jazz Gt.
001,000,028,Clean Gt.
001,000,029,Muted Gt.
001,000,030,OverdriveGt
001,000,031,Dist.Gt.
001,000,032,Gt.Harmonix
001,000,033,Acoustic Bs
001,000,034,Fingered Bs
001,000,035,Picked Bass
001,000,036,Fretless Bs
001,000,037,Slap Bass 1
001,000,038,Slap Bass 2
001,000,039,Syn.Bass 1
001,000,040,Syn.Bass 2
001,000,041,Violin
001,000,042,Viola
001,000,043,Cello
001,000,044,Contrabass
001,000,045,Tremolo Str
001,000,046,Pizzicato
001,000,047,Harp
001,000,048,Timpani
001,000,049,Strings
001,000,050,SlowStrings
001,000,051,SynStrings1
001,000,052,SynStrings2
001,000,053,Choir Aahs
001,000,054,Voice Oohs
001,000,055,SynVox
001,000,056,Orchest.Hit
001,000,057,Trumpet
001,000,058,Trombone
001,000,059,Tuba
001,000,060,MuteTrumpet
001,000,061,French Horn
001,000,062,Brass 1
001,000,063,Syn.Brass 1
001,000,064,Syn.Brass 2
001,000,065,Soprano Sax
001,000,066,Alto Sax
001,000,067,Tenor Sax
001,000,068,BaritoneSax
001,000,069,Oboe
001,000,070,EnglishHorn
001,000,071,Bassoon
001,000,072,Clarinet
001,000,073,Piccolo
001,000,074,Flute
001,000,075,Recorder
001,000,076,Pan Flute
001,000,077,Bottle Blow
001,000,078,Shakuhachi
001,000,079,Whistle
001,000,080,Ocarina
001,000,081,Square Wave
001,000,082,Saw Wave
001,000,083,SynCalliope
001,000,084,ChifferLead
001,000,085,Charang
001,000,086,Solo Vox
001,000,087,5th Saw
001,000,088,Bass & Lead
001,000,089,Fantasia
001,000,090,Warm Pad
001,000,091,Polysynth
001,000,092,Space Voice
001,000,093,Bowed Glass
001,000,094,Metal Pad
001,000,095,Halo Pad
001,000,096,Sweep Pad
001,000,097,Ice Rain
001,000,098,Soundtrack
001,000,099,Crystal
001,000,100,Atmosphere
001,000,101,Brightness
001,000,102,Goblin
001,000,103,Echo Drops
001,000,104,Star Theme
001,000,105,Sitar
001,000,106,Banjo
001,000,107,Shamisen
001,000,108,Koto
001,000,109,Kalimba
001,000,110,Bagpipe
001,000,111,Fiddle
001,000,112,Shanai
001,000,113,Tinkle Bell
001,000,114,Agogo
001,000,115,Steel Drums
001,000,116,Woodblock
001,000,117,Taiko
001,000,118,Melo. Tom 1
001,000,119,Synth Drum
001,000,120,Reverse Cym
001,000,121,Gt.FretNoiz
001,000,122,BreathNoise
001,000,123,Seashore
001,000,124,Bird
001,000,125,Telephone 1
001,000,126,Helicopter
001,000,127,Applause
001,000,128,Gun Shot
001,001,039,Syn.Bass101
001,001,058,Trombone 2
001,001,061,Fr.Horn 2
001,001,081,Square
001,001,082,Saw
001,001,099,Syn Mallet
001,001,103,Echo Bell
001,001,105,Sitar 2
001,001,121,Gt.CutNoise
001,001,122,Fl.KeyClick
001,001,123,Rain
001,001,124,Dog
001,001,125,Telephone 2
001,001,126,Car-Engine
001,001,127,Laughing
001,001,128,Machine Gun
001,002,103,Echo Pan
001,002,121,String Slap
001,002,123,Thunder
001,002,124,HorseGallop
001,002,125,Creaking
001,002,126,Car-Stop
001,002,127,Screaming
001,002,128,Lasergun
001,003,123,Wind
001,003,124,Bird 2
001,003,125,Door
001,003,126,Car-Pass
001,003,127,Punch
001,003,128,Explosion
001,004,123,Stream
001,004,125,Scratch
001,004,126,Car-Crash
001,004,127,Heart Beat
001,005,123,Bubble
001,005,125,Wind Chimes
001,005,126,Siren
001,005,127,Footsteps
001,006,126,Train
001,007,126,Jetplane
001,008,001,Piano 1w
001,008,002,Piano 2w
001,008,003,Piano 3w
001,008,004,HonkyTonk w
001,008,005,Detuned EP1
001,008,006,Detuned EP2
001,008,007,Coupled Hps
001,008,012,Vib.w
001,008,013,Marimba w
001,008,015,Church Bell
001,008,017,Detuned Or1
001,008,018,Detuned Or2
001,008,020,Church Org2
001,008,022,Accordion I
001,008,025,Ukulele
001,008,026,12-str.Gt
001,008,027,Hawaiian Gt
001,008,028,Chorus Gt.
001,008,029,Funk Gt.
001,008,031,Feedback Gt
001,008,032,Gt.Feedback
001,008,039,Syn.Bass 3
001,008,040,Syn.Bass 4
001,008,041,Slow Violin
001,008,049,Orchestra
001,008,051,SynStrings3
001,008,062,Brass 2
001,008,063,Syn.Brass 3
001,008,064,Syn.Brass 4
001,008,081,Sine Wave
001,008,082,Doctor Solo
001,008,108,Taisho Koto
001,008,116,Castanets
001,008,117,Concert BD
001,008,118,Melo. Tom 2
001,008,119,808 Tom
001,008,126,Starship
001,009,015,Carillon
001,009,119,Elec Perc
001,009,126,Burst Noise
001,016,001,Piano 1d
001,016,005,E.Piano 1v
001,016,006,E.Piano 2v
001,016,007,Harpsi.w
001,016,017,60's Organ1
001,016,020,Church Org3
001,016,025,Nylon Gt.o
001,016,026,Mandolin
001,016,029,Funk Gt.2
001,016,040,Rubber Bass
001,016,063,Analog Brs1
001,016,064,Analog Brs2
001,024,005,60s E.Piano
001,024,007,Harpsi.o
001,032,017,Organ 4
001,032,018,Organ 5
001,032,025,Nylon Gt.2
001,032,053,Choir Aahs2
001,126,001,Piano 2
001,126,002,Piano 2
001,126,003,Piano 2
001,126,004,Honky-tonk
001,126,005,Piano 1
001,126,006,Piano 2
001,126,007,Piano 2
001,126,008,E.Piano 1
001,126,009,Detuned EP1
001,126,010,E.Piano 2
001,126,011,Steel Gt.
001,126,012,Steel Gt.
001,126,013,12-str.Gt
001,126,014,Funk Gt.
001,126,015,Muted Gt.
001,126,016,Slap Bass 1
001,126,017,Slap Bass 1
001,126,018,Slap Bass 1
001,126,019,Slap Bass 1
001,126,020,Slap Bass 2
001,126,021,Slap Bass 2
001,126,022,Slap Bass 2
001,126,023,Slap Bass 2
001,126,024,Fingered Bs
001,126,025,Fingered Bs
001,126,026,Picked Bass
001,126,027,Picked Bass
001,126,028,Fretless Bs
001,126,029,Acoustic Bs
001,126,030,Choir Aahs
001,126,031,Choir Aahs
001,126,032,Choir Aahs
001,126,033,Choir Aahs
001,126,034,SlowStrings
001,126,035,Strings
001,126,036,SynStrings3
001,126,037,SynStrings3
001,126,038,Organ 1
001,126,039,Organ 1
001,126,040,Organ 1
001,126,041,Organ 2
001,126,042,Organ 1
001,126,043,Organ 1
001,126,044,Organ 2
001,126,045,Organ 2
001,126,046,Organ 2
001,126,047,Trumpet
001,126,048,Trumpet
001,126,049,Trombone
001,126,050,Trombone
001,126,051,Trombone
001,126,052,Trombone
001,126,053,Trombone
001,126,054,Trombone
001,126,055,Alto Sax
001,126,056,Tenor Sax
001,126,057,BaritoneSax
001,126,058,Alto Sax
001,126,059,Brass 1
001,126,060,Brass 1
001,126,061,Brass 2
001,126,062,Brass 2
001,126,063,Brass 1
001,126,064,Orchest.Hit
001,127,001,Acou Piano1
001,127,002,Acou Piano2
001,127,003,Acou Piano3
001,127,004,Elec Piano1
001,127,005,Elec Piano2
001,127,006,Elec Piano3
001,127,007,Elec Piano4
001,127,008,Honkytonk
001,127,009,Elec Org 1
001,127,010,Elec Org 2
001,127,011,Elec Org 3
001,127,012,Elec Org 4
001,127,013,Pipe Org 1
001,127,014,Pipe Org 2
001,127,015,Pipe Org 3
001,127,016,Accordion
001,127,017,Harpsi 1
001,127,018,Harpsi 2
001,127,019,Harpsi 3
001,127,020,Clavi 1
001,127,021,Clavi 2
001,127,022,Clavi 3
001,127,023,Celesta 1
001,127,024,Celesta 2
001,127,025,Syn Brass 1
001,127,026,Syn Brass 2
001,127,027,Syn Brass 3
001,127,028,Syn Brass 4
001,127,029,Syn Bass 1
001,127,030,Syn Bass 2
001,127,031,Syn Bass 3
001,127,032,Syn Bass 4
001,127,033,Fantasy
001,127,034,Harmo Pan
001,127,035,Chorale
001,127,036,Glasses
001,127,037,Soundtrack
001,127,038,Atmosphere
001,127,039,Warm Bell
001,127,040,Funny Vox
001,127,041,Echo Bell
001,127,042,Ice Rain
001,127,043,Oboe 2001
001,127,044,Echo Pan
001,127,045,Doctor Solo
001,127,046,School Daze
001,127,047,Bellsinger
001,127,048,Square Wave
001,127,049,Str Sect 1
001,127,050,Str Sect 2
001,127,051,Str Sect 3
001,127,052,Pizzicato
001,127,053,Violin 1
001,127,054,Violin 2
001,127,055,Cello 1
001,127,056,Cello 2
001,127,057,Contrabass
001,127,058,Harp 1
001,127,059,Harp 2
001,127,060,Guitar 1
001,127,061,Guitar 2
001,127,062,Elec Gtr 1
001,127,063,Elec Gtr 2
001,127,064,Sitar
001,127,065,Acou Bass 1
001,127,066,Acou Bass 2
001,127,067,Elec Bass 1
001,127,068,Elec Bass 2
001,127,069,Slap Bass 1
001,127,070,Slap Bass 2
001,127,071,Fretless 1
001,127,072,Fretless 2
001,127,073,Flute 1
001,127,074,Flute 2
001,127,075,Piccolo 1
001,127,076,Piccolo 2
001,127,077,Recorder
001,127,078,Pan Pipes
001,127,079,Sax 1
001,127,080,Sax 2
001,127,081,Sax 3
001,127,082,Sax 4
001,127,083,Clarinet 1
001,127,084,Clarinet 2
001,127,085,Oboe
001,127,086,Engl Horn
001,127,087,Bassoon
001,127,088,Harmonica
001,127,089,Trumpet 1
001,127,090,Trumpet 2
001,127,091,Trombone 1
001,127,092,Trombone 2
001,127,093,Fr Horn 1
001,127,094,Fr Horn 2
001,127,095,Tuba
001,127,096,Brs Sect 1
001,127,097,Brs Sect 2
001,127,098,Vibe 1
001,127,099,Vibe 2
001,127,100,Syn Mallet
001,127,101,Windbell
001,127,102,Glock
001,127,103,Tube Bell
001,127,104,Xylophone
001,127,105,Marimba
001,127,106,Koto
001,127,107,Sho
001,127,108,Shakuhachi
001,127,109,Whistle 1
001,127,110,Whistle 2
001,127,111,Bottleblow
001,127,112,Breathpipe
001,127,113,Timpani
001,127,114,Melodic Tom
001,127,115,Deep Snare
001,127,116,Elec Perc 1
001,127,117,Elec Perc 2
001,127,118,Taiko
001,127,119,Taiko Rim
001,127,120,Cymbal
001,127,121,Castanets
001,127,122,Triangle
001,127,123,Orche Hit
001,127,124,Telephone
001,127,125,Bird Tweet
001,127,126,OneNote Jam
001,127,127,Water Bell
001,127,128,Jungle Tune
002,000,001,Piano 1
002,000,002,Piano 2
002,000,003,Piano 3
002,000,004,Honky-tonk
002,000,005,E.Piano 1
002,000,006,E.Piano 2
002,000,007,Harpsichord
002,000,008,Clav.
002,000,009,Celesta
002,000,010,Glocknspiel
002,000,011,Music Box
002,000,012,Vibraphone
002,000,013,Marimba
002,000,014,Xylophone
002,000,015,Tubularbell
002,000,016,Santur
002,000,017,Organ 1
002,000,018,Organ 2
002,000,019,Organ 3
002,000,020,ChurchOrg.1
002,000,021,Reed Organ
002,000,022,AccordionFr
002,000,023,Harmonica
002,000,024,Bandoneon
002,000,025,Nylonstr.Gt
002,000,026,Steelstr.Gt
002,000,027,Jazz Gt.
002,000,028,Clean Gt.
002,000,029,Muted Gt.
002,000,030,OverdriveGt
002,000,031,DistortionGt
002,000,032,Gt.Harmonix
002,000,033,AcousticBs.
002,000,034,FingeredBs.
002,000,035,Picked Bass
002,000,036,FretlessBs.
002,000,037,Slap Bass 1
002,000,038,Slap Bass 2
002,000,039,SynthBass 1
002,000,040,SynthBass 2
002,000,041,Violin
002,000,042,Viola
002,000,043,Cello
002,000,044,Contrabass
002,000,045,Tremolo Str
002,000,046,Pizz. Str.
002,000,047,Harp
002,000,048,Timpani
002,000,049,Strings
002,000,050,SlowStrings
002,000,051,SynStrings1
002,000,052,SynStrings2
002,000,053,Choir Aahs
002,000,054,Voice Oohs
002,000,055,SynVox
002,000,056,Orch. Hit
002,000,057,Trumpet
002,000,058,Trombone
002,000,059,Tuba
002,000,060,Muted Tp.
002,000,061,FrenchHorns
002,000,062,Brass 1
002,000,063,SynthBrass1
002,000,064,Syn.Brass 2
002,000,065,Soprano Sax
002,000,066,Alto Sax
002,000,067,Tenor Sax
002,000,068,BaritoneSax
002,000,069,Oboe
002,000,070,EnglishHorn
002,000,071,Bassoon
002,000,072,Clarinet
002,000,073,Piccolo
002,000,074,Flute
002,000,075,Recorder
002,000,076,Pan Flute
002,000,077,Bottle Blow
002,000,078,Shakuhachi
002,000,079,Whistle
002,000,080,Ocarina
002,000,081,Square Wave
002,000,082,Saw Wave
002,000,083,SynCalliope
002,000,084,ChifferLead
002,000,085,Charang
002,000,086,Solo Vox
002,000,087,5th Saw
002,000,088,Bass & Lead
002,000,089,Fantasia
002,000,090,Warm Pad
002,000,091,Polysynth
002,000,092,Space Voice
002,000,093,Bowed Glass
002,000,094,Metal Pad
002,000,095,Halo Pad
002,000,096,Sweep Pad
002,000,097,Ice Rain
002,000,098,Soundtrack
002,000,099,Crystal
002,000,100,Atmosphere
002,000,101,Brightness
002,000,102,Goblin
002,000,103,Echo Drops
002,000,104,Star Theme
002,000,105,Sitar
002,000,106,Banjo
002,000,107,Shamisen
002,000,108,Koto
002,000,109,Kalimba
002,000,110,Bagpipe
002,000,111,Fiddle
002,000,112,Shanai
002,000,113,Tinkle Bell
002,000,114,Agogo
002,000,115,Steel Drums
002,000,116,Woodblock
002,000,117,Taiko
002,000,118,Melo. Tom 1
002,000,119,Synth Drum
002,000,120,Reverse Cym
002,000,121,Gt.FretNoiz
002,000,122,BreathNoise
002,000,123,Seashore
002,000,124,Bird
002,000,125,Telephone 1
002,000,126,Helicopter
002,000,127,Applause
002,000,128,Gun Shot
002,001,003,EG+Rhodes 1
002,001,012,Hard Vibe
002,001,016,Santur 2
002,001,017,Organ 101
002,001,018,Organ 201
002,001,023,Harmonica 2
002,001,027,Mellow Gt.
002,001,029,MutedDis.Gt
002,001,031,Dist. Gt2
002,001,034,FingeredBs2
002,001,036,FretlessBs2
002,001,039,Syn.Bass101
002,001,040,Syn.Bass201
002,001,049,Strings 2
002,001,050,Slow Str. 2
002,001,051,OB Strings
002,001,057,Trumpet 2
002,001,058,Trombone 2
002,001,059,Tuba 2
002,001,061,Fr.Horn 2
002,001,063,Poly Brass
002,001,064,Soft Brass
002,001,081,Square
002,001,082,Saw
002,001,083,Vent Synth
002,001,087,Big Fives
002,001,088,Big & Raw
002,001,089,Fantasia 2
002,001,090,Thick Pad
002,001,091,80'sPolySyn
002,001,092,Heaven II
002,001,094,Tine Pad
002,001,096,Polar Pad
002,001,097,Harmo Rain
002,001,098,Ancestral
002,001,099,Syn Mallet
002,001,100,Warm Atmos
002,001,102,Goblinson
002,001,103,Echo Bell
002,001,104,StarTheme 2
002,001,105,Sitar 2
002,001,106,Muted Banjo
002,001,107,Tsugaru
002,001,112,Shanai 2
002,001,118,Real Tom
002,001,120,ReverseCym2
002,001,121,Gt.CutNoise
002,001,122,Fl.KeyClick
002,001,123,Rain
002,001,124,Dog
002,001,125,Telephone 2
002,001,126,Car-Engine
002,001,127,Laughing
002,001,128,Machine Gun
002,002,003,EG+Rhodes 2
002,002,031,DazedGuitar
002,002,034,Jazz Bass
002,002,036,FretlessBs3
002,002,040,ModularBass
002,002,081,Hollow Mini
002,002,082,Pulse Saw
002,002,083,PurePanLead
002,002,088,Fat & Perky
002,002,090,Horn Pad
002,002,094,Panner Pad
002,002,097,AfricanWood
002,002,098,Prologue
002,002,099,SoftCrystal
002,002,100,Nylon Harp
002,002,102,50's Sci-Fi
002,002,103,Echo Pan
002,002,105,DetuneSitar
002,002,121,String Slap
002,002,123,Thunder
002,002,124,HorseGallop
002,002,125,Creaking
002,002,126,Car-Stop
002,002,127,Screaming
002,002,128,Lasergun
002,003,036,FretlessBs4
002,003,040,Seq Bass
002,003,081,Mellow FM
002,003,082,Feline GR
002,003,090,RotaryStrng
002,003,099,Round Glock
002,003,100,Harpvox
002,003,103,Echo Pan 2
002,003,121,Gt.CutNz. 2
002,003,123,Wind
002,003,124,Bird 2
002,003,125,Door
002,003,126,Car-Pass
002,003,127,Punch
002,003,128,Explosion
002,004,036,SynFretless
002,004,081,CC Solo
002,004,082,Big Lead
002,004,090,Soft Pad
002,004,099,Loud Glock
002,004,100,HollowRels.
002,004,103,Big Panner
002,004,121,Dist.CutNz.
002,004,123,Stream
002,004,124,Kitty
002,004,125,Scratch
002,004,126,Car-Crash
002,004,127,Heart Beat
002,005,036,Mr.Smooth
002,005,081,Shmoog
002,005,082,Velo Lead
002,005,099,GlocknChime
002,005,100,NylonRhodes
002,005,103,Reso Panner
002,005,121,Bass Slide
002,005,123,Bubble
002,005,124,Growl
002,005,125,Wind Chimes
002,005,126,Siren
002,005,127,Footsteps
002,006,081,LM Square
002,006,082,GR-300
002,006,099,Clear Bells
002,006,100,Ambient Pad
002,006,103,Water Piano
002,006,121,Pick Scrape
002,006,126,Train
002,006,127,Applause 2
002,007,082,LA Saw
002,007,099,X'mas Bell
002,007,125,Scratch 2
002,007,126,Jetplane
002,008,001,Piano 1w
002,008,002,Piano 2w
002,008,003,Piano 3w
002,008,004,Old Upright
002,008,005,St.Soft EP
002,008,006,Detuned EP2
002,008,007,Coupled Hps
002,008,012,Vib.w
002,008,013,Marimba w
002,008,015,Church Bell
002,008,016,Cimbalom
002,008,017,DetunedOr.1
002,008,018,DetunedOr.2
002,008,019,Rotary Org.
002,008,020,ChurchOrg.2
002,008,022,AccordionIt
002,008,025,Ukulele
002,008,026,12-str.Gt
002,008,027,Pedal Steel
002,008,028,Chorus Gt.
002,008,029,Funk Pop
002,008,031,FeedbackGt.
002,008,032,Gt.Feedback
002,008,035,MutePickBs.
002,008,037,Reso Slap
002,008,039,Acid Bass
002,008,040,Beef FMBass
002,008,041,Slow Violin
002,008,045,SlowTremolo
002,008,049,Orchestra
002,008,050,Legato Str.
002,008,051,SynStrings3
002,008,053,St.Choir
002,008,055,Syn.Voice
002,008,056,Impact Hit
002,008,057,Flugel Horn
002,008,061,Fr.HornSolo
002,008,062,Brass 2
002,008,063,Syn.Brass 3
002,008,064,Syn.Brass 4
002,008,066,Hyper Alto
002,008,067,BreathyTnr.
002,008,072,Bs Clarinet
002,008,076,Kawala
002,008,081,Sine Wave
002,008,082,Doctor Solo
002,008,085,Dist.Lead
002,008,096,Converge
002,008,097,Clavi Pad
002,008,098,Rave
002,008,099,Vibra Bells
002,008,105,Tambra
002,008,106,Rabab
002,008,108,Taisho Koto
002,008,112,Pungi
002,008,113,Bonang
002,008,114,Atarigane
002,008,116,Castanets
002,008,117,Concert BD
002,008,118,Melo. Tom 2
002,008,119,808 Tom
002,008,120,Rev.Snare 1
002,008,126,Starship
002,009,015,Carillon
002,009,017,Organ 109
002,009,026,Nylon+Steel
002,009,031,FeedbackGt2
002,009,039,TB303 Bass
002,009,040,X Wire Bass
002,009,045,SuspenseStr
002,009,049,Orchestra 2
002,009,050,WarmStrings
002,009,053,Mello Choir
002,009,056,Philly Hit
002,009,063,Quack Brass
002,009,096,Shwimmer
002,009,099,Digi Bells
002,009,113,Gender
002,009,118,Rock Tom
002,009,119,Elec Perc
002,009,120,Rev.Snare 2
002,009,126,Burst Noise
002,010,039,Tekno Bass
002,010,049,TremoloOrch
002,010,050,St.SlowStr.
002,010,056,Double Hit
002,010,096,CelestialPd
002,010,113,GamelanGong
002,011,049,Choir Str.
002,011,113,St.Gamelan
002,016,001,Piano 1d
002,016,005,FM+SA EP
002,016,006,St.FM EP
002,016,007,Harpsi.w
002,016,013,Barafon
002,016,017,60'sOrgan 1
002,016,019,RotaryOrg.S
002,016,020,ChurchOrg.3
002,016,025,Nylon Gt.o
002,016,026,Mandolin
002,016,029,Funk Gt.2
002,016,031,PowerGuitar
002,016,032,Ac.Gt.Harm.
002,016,039,Reso SHBass
002,016,040,Rubber Bass
002,016,049,St.Strings
002,016,056,Lo Fi Rave
002,016,061,Horn Orch
002,016,062,Brass Fall
002,016,063,OctaveBrass
002,016,064,VeloBrass 1
002,016,082,Waspy Synth
002,016,099,ChoralBells
002,016,105,Tamboura
002,016,106,Gopichant
002,016,108,Kanoon
002,016,112,Hichiriki
002,016,113,RAMA Cymbal
002,016,120,Rev.Kick 1
002,017,013,Barafon 2
002,017,017,60'sOrgan 2
002,017,031,Power Gt.2
002,017,040,SH101Bass 1
002,017,064,VeloBrass 2
002,017,099,Air Bells
002,017,120,Rev.ConBD
002,018,017,60'sOrgan 3
002,018,031,5th Dist.
002,018,040,SH101Bass 2
002,018,099,Bell Harp
002,019,040,Smooth Bass
002,019,099,Gamelimba
002,024,005,60'sE.Piano
002,024,006,Hard FM EP
002,024,007,Harpsi.o
002,024,013,Log drum
002,024,017,CheeseOrgan
002,024,019,RotaryOrg.F
002,024,020,Organ Flute
002,024,025,VeloHarmnix
002,024,031,Rock Rhythm
002,024,049,VeloStrings
002,024,057,Bright Tp.
002,024,106,Oud
002,024,120,Rev.Tom 1
002,025,005,Hard Rhodes
002,025,031,RockRhythm2
002,025,057,Warm Tp.
002,025,120,Rev.Tom 2
002,026,005,MellwRhodes
002,032,017,Organ 4
002,032,018,Organ 5
002,032,020,Trem.Flute
002,032,025,Nylon Gt.2
002,032,026,Steel Gt.2
002,032,053,ChoirAahs 2
002,033,017,Even Bar
002,040,017,Organ Bass
002,040,025,Lequint Gt.
